,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,CantonAbbreviation,CantonName,Citizenship,CouncilAbbreviation,CouncilName,DateElection_at,DateJoining_at,DateLeaving_at,DateOath_at,DateOfBirth_at,DateOfDeath_at,DateResignation_at,FirstName,Gender,ID,LastName,Mandates,MaritalStatus,MilitaryRank,NumberOfChildren,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,PartyAbbreviation,PartyName,PersonIdCode
79,false,,Vizepräsident der CVP Schweiz von September 2004 bis Februar 2008,,Wittenbach,SZ,Schwyz,Oberbüren (SG),CE,Conseil des Etats,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1953-05-31,,2011-12-04,Bruno,m,85,Frick,Legislative des Kantons: 1988 bis 1991,,Colonel,,,,,,PDC,Parti démocrate-chrétien suisse,2338.0
80,false,,Präsident der Europäischen Konferenz für Menschenrechte und Selbstbestimmung,,Winterthur,ZH,Zurich,Winterthur (ZH),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1939-02-25,2016-01-08,1999-12-05,Oscar,m,86,Fritschi,Kantonsrat Zürich von 1991 bis 1992,célibataire,Colonel,,,,,,PLR,PLR.Les Libéraux-Radicaux,2291.0
81,false,,,,,AR,Appenzell Rh.-Ext.,Teufen (AR),CN,Conseil national,1975-12-01,1975-12-01,1995-12-03,1975-12-01,1936-04-23,,1995-12-03,Hans-Rudolf,m,87,Früh,,,,,,,,,,,2069.0
82,false,,,,,GR,Grisons,Trimmis (GR),CE,Conseil des Etats,1980-02-10,1980-03-03,1995-01-22,1980-03-03,1931-07-24,2016-10-02,1995-01-22,Ulrich,m,88,Gadient,,,,,,,,,,,2212.0
83,false,,,,,VD,Vaud,Chabrey (VD),CN,Conseil national,1990-02-05,1990-02-05,1994-05-29,1990-02-05,1937-09-25,,1994-05-29,Irène,f,89,Gardiol,,,,,,,,,,,2253.0
84,false,,,,Herisau,SG,St-Gall,Oberuzwil (SG),CE,Conseil des Etats,1991-11-25,1991-11-25,1999-12-05,1991-11-25,1930-01-05,2015-02-23,1999-12-05,Paul,m,90,Gemperli,"Schulrat von 1969 bis 1978, Regierungsrat von 1979 bis 1992",,Colonel,,,,,,PDC,Parti démocrate-chrétien suisse,2339.0
85,true,,,,Rothrist,AG,Argovie,"Rothrist (AG),Wattwil (SG)",CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1953-10-31,,,Ulrich,m,91,Giezendanner,Legislative des Kantons (Grossrat): von März 1989 bis November 1991,veuf/veuve,Soldat,3.0,V,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe de l'Union démocratique du Centre,UDC,Union Démocratique du Centre,2292.0
86,false,,,,,SG,St-Gall,Quarten (SG),CN,Conseil national,1983-11-28,1983-11-28,1995-12-03,1983-11-28,1932-02-04,,1995-12-03,Titus,m,92,Giger,,,,,,,,,,,2070.0
87,false,,,,,FR,Fribourg,Villariaz (FR),CN,Conseil national,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1943-10-12,,1995-12-03,Alexis,m,93,Gobet,,,,,,,,,,,2293.0
88,false,Präsidentin der Gewerkschaft vpod: von November 2003 bis Dezember 2009,Vizepräsidentin der SP Schweiz: seit Oktober 2000,,Zurich,ZH,Zurich,"Schlatt (ZH),Laufon (BL)",CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1956-12-10,,2011-12-04,Christine,f,94,Goll,Legislative des Kantons (Kantonsrätin): von 1987 bis 1991,marié(e),,2.0,,,,,PSS,Parti socialiste suisse,2294.0
89,false,,Präsidentin Schweiz. Arbeitsgruppe Gentechnologie SAG,,Muri,BL,Bâle-Campagne,"Krattigen (BE),Muri (AG)",CN,Conseil national,1995-12-04,1995-12-04,2001-06-04,1995-12-04,1943-05-31,,2001-06-04,Ruth,f,95,Gonseth,"Einwohnerrätin von 1989 bis 1990, Landrätin von 1990 bis 1991",divorcé(e),,1.0,,,,,PES,Parti écologiste suisse,2295.0
90,false,,"Fraktionspräsident LDU/EVP seit 1992, ER Delegationsmitglied, Präs. Medienkommission",,Zurich,ZH,Zurich,Zurich (ZH),CN,Conseil national,1995-12-04,1995-12-04,1999-04-19,1995-12-04,1939-02-16,,1999-04-19,Verena,f,96,Grendelmeier,Zürcher Kantonsrat von 1973 bis 1979,célibataire,,,,,,,,,2073.0
91,false,Vizepräsident der Parlamentarischen Versammlung des Europarates: von Januar 2002 bis Januar 2004; Präsident der SP Fraktion in der Parlamentarischen Versammlung des Europarates: seit Januar 2008; Präsident der Parlamentarischen Gruppe Schweiz-Türkei,Vizepräsident SP Zürich: von 1984 bis 1989; Vorstand SP Kanton ZH,,Kobe,ZH,Zurich,Zurzach (AG),CN,Conseil national,2011-10-23,2011-12-05,2015-11-29,2011-12-05,1952-08-21,,2015-11-29,Andreas,m,97,Gross,Legislative der Gemeinde Zürich (Gemeinderat): von 1986 bis 1991; Zürcher Verfassungsrat: von 2000 bis 2005,divorcé(e),Soldat,2.0,,,,,PSS,Parti socialiste suisse,2296.0
92,false,Präs. Pro Familia,Erziehungsrätin,,Kapstadt,SO,Soleure,Obererlinsbach (SO),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1936-09-13,,1999-12-05,Ruth,f,98,Grossenbacher-Schmid,"Gemeinderätin von 1973 bis 1981, Verfassungsrätin von 1981 bis 1986",marié(e),,1.0,,,,,PDC,Parti démocrate-chrétien suisse,2266.0
93,false,,,,,NE,Neuchâtel,Les Brenets (NE),CN,Conseil national,1987-11-30,1987-11-30,1993-09-19,1987-11-30,1943-02-21,,1993-09-19,Jean,m,99,Guinand,,,,,,,,,,,2075.0
94,false,,Mitglied der vom Regierungsrat eingesetzten kantonalen Wirtschaftsförderungskommission,,Bâle,BL,Bâle-Campagne,Arisdorf (BL),CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1940-12-29,,2011-12-04,Hans Rudolf,m,100,Gysin,"Legislative der Gemeinde: Einwohnerrat von 1979 bis 1985, Legislative des Kantons: Landrat von 1979 bis 1988",marié(e),,1.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2077.0
95,false,,,,Montréal,ZH,Zurich,Zurich (ZH),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1953-09-20,,2007-12-02,Barbara,f,101,Haering,Kantonale Legislative von 1979 bis 1983; Exekutive des Kantons: Universitätsrat Zürich,,,1.0,,,,,,,2254.0
96,false,,,,,BE,Berne,Holderbank (SO),CN,Conseil national,1987-11-30,1987-11-30,1994-12-08,1987-11-30,1951-12-27,,1994-12-08,Rudolf,m,102,Hafner,,,,,,,,,,,2078.0
97,false,,Präsidentin der Eidg. Kommission für Jugendfragen,,Merishausen,SH,Schaffhouse,Merishausen (SH),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1943-06-10,,1999-12-05,Ursula,f,103,Hafner,Kantonale Legislative von 1981 bis 1990,marié(e),,,,,,,PSS,Parti socialiste suisse,2079.0
98,false,,,,,BE,Berne,Zurich (ZH),CN,Conseil national,1987-11-30,1987-11-30,1994-11-30,1987-11-30,1947-10-01,,1994-11-30,Gret,f,104,Haller,,,,,,,,,,,2080.0
99,false,,Präsident der SP Graubünden: 1987 bis 1992,,Pratval,GR,Grisons,"Pratval (GR),Oberhelfenschwil (SG)",CN,Conseil national,2007-10-21,2007-12-03,2011-12-04,2007-12-03,1946-11-09,,2011-12-04,Andrea,m,105,Hämmerle,Exekutive der Gemeinde: 1970 bis 1973; Legislative des Kantons: Mai 1989 bis Mai 1994,marié(e),,2.0,,,,,PSS,Parti socialiste suisse,2298.0
100,false,,,,,BE,Berne,Adelboden (BE),CN,Conseil national,1979-11-26,1979-11-26,1995-12-03,1979-11-26,1928-02-18,,1995-12-03,Fritz,m,106,Hari,,,,,,,,,,,2082.0
101,false,,Präsidentin Ausschuss Ausländer/Asylpolitik seit 1998,,St. Gall,ZH,Zurich,"Zumikon (ZH),Wattwil (SG)",CE,Conseil des Etats,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1942-07-17,,2007-12-02,Trix,f,107,Heberlein,Gemeinderätin von 1985 bis 1994; Kantonsrätin von 1979 bis 1991,marié(e),,2.0,,,,,,,2267.0
102,false,,,,Ottenbach,ZH,Zurich,Ottenbach (ZH),CN,Conseil national,2003-10-19,2003-12-01,2007-12-02,2003-12-01,1937-12-03,,2007-12-02,Rolf,m,108,Hegetschweiler,Kantonsrat Zürich von 1979 bis 1991,marié(e),Soldat,,,,,,,,2299.0
103,false,,,,Budapest,ZH,Zurich,Liestal (BL),CN,Conseil national,1995-10-22,1995-12-04,1999-12-05,1995-12-04,1947-02-11,,1999-12-05,Andreas,m,109,Herczog,"Gemeinde Legislative von 1974 bis 1978, Kantonale Legislative von 1975 bis 1979",,,,,,,,,,2083.0
104,false,,,,Roggwil,TG,Thurgovie,"Roggwil (TG),Hefenhofen (TG)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1935-03-18,2014-02-17,1999-12-05,Otto,m,110,Hess,Grosser Rat von 1984 bis 1988,marié(e),,2.0,,,,,UDC,Union Démocratique du Centre,2084.0
105,false,,,,Unterägeri,ZG,Zoug,Unterägeri (ZG),CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1948-05-14,,2003-11-30,Peter,m,111,Hess,Grosser Gemeinderat der Stadt Zug von 1979 bis 1982; Präsident des Nationalrates 2000/2001,marié(e),Major,4.0,,,,,,,2085.0
106,false,,,,,VS,Valais,Gampel (VS),CN,Conseil national,1987-11-30,1987-11-30,1995-12-03,1987-11-30,1942-02-02,,1995-12-03,Franz-Joseph,m,112,Hildbrand,,,,,,,,,,,2086.0
107,false,"Co-Präsidentin Parl. Gruppe Tierschutz; Co-Präsidentin Parl. Gruppe Beziehungen Schweiz-Südafrika; Seit 1992 Mitglied der ""Ökumenischen Kommission für Gerechtigkeit, Frieden und Bewahrung der Schöpfung GFS der Arbeitsgemeinschaft Christlicher Kirchen Appenzell / St. Gallen""","Begleitausschuss zur Formulierung der Strassenverkehrssicherheitspolitik des Bundes (VESIPO), Bundesamt für Strassen",,Mosnang,SG,St-Gall,Mosnang (SG),CN,Conseil national,2003-10-19,2003-12-01,2006-06-05,2003-12-01,1950-09-13,,2006-06-05,Pia,f,113,Hollenstein,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,célibataire,,,,,,,PES,Parti écologiste suisse,2300.0
108,false,Schreiben,Präsident Solothurner Filmtage,,Krauchthal,BS,Bâle-Ville,Krauchthal (BE),CN,Conseil national,1995-12-04,1995-12-04,1997-12-19,1995-12-04,1926-04-15,,1997-12-19,Helmut,m,114,Hubacher,"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968",marié(e),,3.0,,,,,,,2089.0
109,false,,,,,AG,Argovie,Hägglingen (AG),CE,Conseil des Etats,1987-11-30,1987-11-30,1995-12-03,1987-11-30,1932-06-06,2008-01-07,1995-12-03,Hans Jörg,m,115,Huber,,,,,,,,,PDC,Parti démocrate-chrétien suisse,2216.0
110,false,,"Präsident MAZ (Medienausbildungszentrums)
Präsident SAD (Schweiz. Arbertsgemeinschaft für Demokratie)
Präsident VPG",,Unterägeri,ZG,Zoug,Unterägeri (ZG),CE,Conseil des Etats,1987-03-02,1987-03-02,1998-12-18,1987-03-02,1936-02-27,,1998-12-18,Andreas,m,116,Iten,"Gemeindepräsident von 1970 bis 1977
Regierungsrat von 1974 bis 1994
Kantonsrat von 1971 bis 1974
Fraktionsvorstand FDP",marié(e),Soldat,2.0,,,,,,,2218.0
111,false,,,,,SG,St-Gall,Erlen (TG),CN,Conseil national,1991-11-29,1991-11-29,1995-08-31,1991-11-29,1941-12-04,,1995-08-31,Franz,m,117,Jaeger,,,,,,,,,,,2092.0
112,false,,,,,SO,Soleure,"Härkingen (SO),Etziken (SO)",CN,Conseil national,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1936-08-03,2016-02-28,1995-12-03,Paul,m,118,Jäggi,,,,,,,,,,,2301.0
113,false,,,,,ZH,Zurich,"Mairengo (TI),Zurich (ZH)",CE,Conseil des Etats,1983-11-28,1983-11-28,1995-12-03,1983-11-28,1929-06-18,,1995-12-03,Riccardo,m,119,Jagmetti,,,,,,,,,,,2220.0
114,false,,,,Neuchâtel,VD,Vaud,"Couvet (NE),Corcelles (BE)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1946-07-06,,1999-12-05,Francine,f,120,Jeanprêtre,Cons. communal,divorcé(e),,2.0,,,,,PSS,Parti socialiste suisse,2094.0
115,false,,,,,BE,Berne,Uetendorf (BE),CN,Conseil national,1991-10-20,1991-11-25,1995-12-03,1991-11-25,1957-09-26,,1995-12-03,Peter,m,121,Jenni,,,,,,,,,,,2302.0
116,false,,,,Nebikon,LU,Lucerne,Nebikon (LU),CN,Conseil national,1995-12-04,1995-12-04,1996-06-16,1995-12-04,1949-05-12,,1996-06-16,Werner,m,122,Jöri,Grossrat Kt. Luzern von 1983 bis 1991,marié(e),,,,,,,,,2303.0
117,false,,,,,AG,Argovie,"Untersiggenthal (AG),Baden (AG)",CN,Conseil national,1979-11-26,1979-11-26,1995-12-03,1979-11-26,1934-11-21,,1995-12-03,Anton,m,123,Keller,,,,,,,,,,,2096.0
118,false,,,,Frenkendorf,BL,Bâle-Campagne,Frenkendorf (BL),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1956-04-17,,1999-12-05,Rudolf,m,124,Keller,Kantonale Legislative Landrat seit 01.07.1987,marié(e),,1.0,,,,,,,2304.0
119,false,,,,,ZH,Zurich,Buchberg (SH),CN,Conseil national,1991-10-20,1991-11-25,1995-12-03,1991-11-25,1933-03-13,2015-06-02,1995-12-03,Armin,m,125,Kern,,,,,,,,,,,2305.0
120,false,,Präsident der Kantonsschulkommission OW,,Alpnach,OW,Obwald,Alpnach (OW),CE,Conseil des Etats,1986-06-02,1986-06-02,1998-04-29,1986-06-02,1941-03-03,,1998-04-29,Niklaus,m,126,Küchler,"Kantonsrat von 1973 bis 1987
Präsident des CVP-Kantonpartei",marié(e),Sergent,2.0,,,,,,,2222.0
121,false,,,,Rapperswil,SG,St-Gall,Rieden (SG),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1938-10-04,,1999-12-05,Josef,m,127,Kühne,"Gemeinde Exekutive von 1984 bis 1996, Kantonale Legislative von 1972 bis 1980",marié(e),,5.0,,,,,PDC,Parti démocrate-chrétien suisse,2098.0
122,false,,,,,ZG,Zoug,Sarmenstorf (AG),CE,Conseil des Etats,1974-03-04,1974-03-04,1994-12-16,1974-03-04,1931-10-12,2011-11-13,1994-12-16,Markus,m,128,Kündig,,,,,,,,,PDC,Parti démocrate-chrétien suisse,2223.0
123,false,,,,Engelberg,ZH,Zurich,Andwil (SG),CN,Conseil national,1995-12-04,1995-12-04,1998-04-15,1995-12-04,1944-04-04,,1998-04-15,Elmar,m,129,Ledergerber,Kantonale Legislative von 1979 bis 1987,divorcé(e),Premier-lieutenant,3.0,,,,,,,2100.0
124,false,,,,Winterthur,ZH,Zurich,Winterthur (ZH),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1936-10-07,2013-06-13,1999-12-05,Ursula,f,130,Leemann,Kantonsrat Zürich von 1978 bis 1991 (Präs. 1989/1990),marié(e),,0.0,,,,,PSS,Parti socialiste suisse,2263.0
125,false,,,,Hohenrain,LU,Lucerne,Hohenrain (LU),CN,Conseil national,2003-10-19,2003-12-01,2006-06-30,2003-12-01,1950-09-04,,2006-06-30,Josef,m,131,Leu,,marié(e),Major,4.0,,,,,PDC,Parti démocrate-chrétien suisse,2306.0
126,false,,,,Lausanne,VD,Vaud,"Buttes (NE),Puidoux (VD)",CN,Conseil national,1995-10-22,1995-12-04,1998-09-27,1995-12-04,1934-07-16,2004-10-22,1998-09-27,Jean-François,m,132,Leuba,Grand conseil vaudois: de 1974 à 1978; Conseil d'Etat vaudois: de 1978 à 1990,marié(e),Major,3.0,,,,,PLD,Parti libéral démocrate,2101.0
127,false,,,,Kräiligen,SO,Soleure,Ursenbach (BE),CE,Conseil des Etats,2007-10-21,2007-12-03,2009-06-30,2007-12-03,1945-01-18,2009-06-30,2009-06-30,Ernst,m,133,Leuenberger,,marié(e),,2.0,,,,,PSS,Parti socialiste suisse,2102.0
128,false,,,,Bienne,ZH,Zurich,Rohrbach (BE),CF,Conseil fédéral,1995-09-27,1995-09-27,2010-10-31,1995-09-27,1946-09-21,,2010-10-31,Moritz,m,134,Leuenberger,,marié(e),,,,,,,PSS,Parti socialiste suisse,2103.0
129,false,,,,Berne,BE,Berne,"Berne (BE),Baden (AG)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1940-12-09,,1999-12-05,François,m,135,Loeb,"Grosser Gemeinderat Muri BE von 1976 bis 1982, Grossrat Bern von 1982 bis 1987",marié(e),Fourrier,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2104.0
130,false,1982 bis 1992 Präsident des Schweiz. Stiftung für Landschaftssuchtz und Landschaftspflege,1971 bis 1996 Präsident des Regionalverbandes Wiggertal-Suhrental,,Bâle,AG,Argovie,"Zofingen (AG),Loèche-Les-Bains (VS)",CE,Conseil des Etats,1991-11-25,1991-11-25,1999-12-05,1991-11-25,1934-06-15,,1999-12-05,Willy,m,136,Loretan,"Einwohnerrat (1972/73 Präsident) von 1966 bis 1973, Stadtammann von 1974 bis 1992, Nationalrat von 1979 bis 1991, Grossrat von 1969 bis 1981",marié(e),Colonel,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2106.0
131,false,,,,,AR,Appenzell Rh.-Ext.,Galgenen (SZ),CN,Conseil national,1983-11-28,1983-11-28,1995-12-03,1983-11-28,1930-02-03,,1995-12-03,Herbert,m,137,Maeder,,,,,,,,,,,2108.0
132,false,,Président du Conseil national  29 novembre 2004 - 28 février 2005; Président du Groupe parlementaire de septembre 1998 à décembre 2002,,Genève 8,GE,Genève,"Epauvillers (JU),Genève (GE)",CN,Conseil national,2003-10-19,2003-12-01,2005-02-28,2003-12-01,1949-06-18,2006-02-01,2005-02-28,Jean-Philippe,m,138,Maitre,Législatif cantonal: de septembre 1973 à décembre 1985; Exécutif cantonal: de décembre 1985 à décembre 1997,marié(e),,3.0,,,,,PDC,Parti démocrate-chrétien suisse,2109.0
133,false,,,,,VD,Vaud,Vallorbe (VD),CN,Conseil national,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1944-02-27,,1995-12-03,Philippe,m,139,Mamie,,,,,,,,,,,2307.0
134,false,,,,Glaris,GL,Glaris,Sool (GL),CN,Conseil national,2007-10-21,2007-12-03,2008-12-31,2007-12-03,1957-04-20,,2008-12-31,Werner,m,140,Marti,Exekutive der Gemeinde (Gemeinderat Sool): von 1986 bis 1990; Legislative des Kantons (Landrat Glarus): von 1986 bis 1990; Exekutive des Kantons (Regierungsrat Glarus): von 1990 bis 1998,marié(e),Major,3.0,,,,,PSS,Parti socialiste suisse,2308.0
135,false,,Vice-président du Conseil d'administration de la BCV,,Chapelle-sur-Moudon,VD,Vaud,Neyruz-sur-Moudon (VD),CE,Conseil des Etats,1991-11-25,1991-11-25,1999-12-05,1991-11-25,1933-05-11,2005-12-02,1999-12-05,Jacques,m,141,Martin,"Syndic et Municipal de 1978 à 1988, Député de 1974 à 1978, Conseiller d'Etat de 1988 à 1996, Président de l'office du tourisme du canton",marié(e),Colonel,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2110.0
136,false,,,,Sorengo,TI,Tessin,Morcote (TI),CN,Conseil national,1999-10-24,1999-12-06,2003-11-30,1999-12-06,1950-01-29,2007-06-12,2003-11-30,Flavio,m,142,Maspoli,"Consiglio communale 1992 -, Gran Consiglio 1981 -",marié(e),,1.0,,,,,Lega,Lega dei Ticinesi,2309.0
137,false,,,,,NE,Neuchâtel,Le Locle (NE),CN,Conseil national,1987-11-30,1987-11-30,1995-12-03,1987-11-30,1942-06-17,,1995-12-03,Francis,m,143,Matthey,,,,,,,,,,,2113.0
138,false,,,,,AG,Argovie,Teufenthal (AG),CN,Conseil national,1987-11-30,1987-11-30,1995-08-02,1987-11-30,1934-05-22,1995-08-02,1995-08-02,Rolf,m,144,Mauch,,,,,,,,,,,2114.0
139,false,,,,,AG,Argovie,Teufenthal (AG),CN,Conseil national,1979-11-26,1979-11-26,1995-12-03,1979-11-26,1935-03-29,,1995-12-03,Ursula,f,145,Mauch,,,,,,,,,,,2115.0
140,true,,Präsident der SVP Schweiz: vom Januar 1996 bis Februar 2008; Präsident der SVP Kanton Zürich: seit August 2008,,Wetzikon (ZH),ZH,Zurich,"Hinwil (ZH),Adelboden (BE)",CF,Conseil fédéral,2008-12-10,2008-12-10,,2008-12-10,1950-12-01,,,Ueli,m,146,Maurer,Exekutive der Gemeinde (Gemeinderat Hinwil): von Mai 1978 bis April 1986; Legislative des Kantons (Kantonsrat Zürich): von Mai 1983 bis Dezember 1991,marié(e),Major,6.0,,,,,UDC,Union Démocratique du Centre,2310.0
141,false,,,,Uetikon am See,ZH,Zurich,"Glattfelden (ZH),Uetikon am See (ZH)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1933-05-19,,1999-12-05,Hans,m,147,Meier,"Gemeinderat Glattfelden 1974 - 1982, Kantonsrat ZH 1983 - 1987",célibataire,Capitaine,,,,,,PES,Parti écologiste suisse,2117.0
142,false,,,,,LU,Lucerne,Lucerne (LU),CE,Conseil des Etats,1983-03-15,1983-03-15,1995-12-03,1983-03-15,1926-08-31,2006-11-05,1995-12-03,Josi J.,f,148,Meier,,,,,,,,,PDC,Parti démocrate-chrétien suisse,2227.0
143,false,,,,Beinwil am See,AG,Argovie,Unterkulm (AG),CN,Conseil national,1995-12-04,1995-12-04,1999-01-02,1995-12-04,1948-06-02,1999-01-02,1999-01-02,Samuel,m,149,Meier,Grosser Rat Aargau 1977 - 1991,célibataire,,,,,,,AdI,Alliance des Indépendants,2265.0
144,false,,,,Muttenz,BL,Bâle-Campagne,Muttenz (BL),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1937-01-24,,1999-12-05,Theo,m,150,Meyer,"Gemeinderat Muttenz von 1988 bis 1991, Kantonale Legislative von 1975 bis 1987",marié(e),Caporal,2.0,,,,,PSS,Parti socialiste suisse,2261.0
145,false,Von 2008 bis 11.2011 Präsident und ab 12.2011 Sekretär der Parlamentarischen Gruppe Schweiz-Kasachstan,Seit 2003 Parteileitung SVP Baselland,,Titterten,BL,Bâle-Campagne,Titterten (BL),CN,Conseil national,2011-10-23,2014-09-08,2015-11-29,2014-09-08,1948-02-27,,2015-11-29,Christian,m,151,Miesch,Exekutive der Gemeinde (Gemeinderat Titterten): von 1979 bis 1983; Legislative des Kantons (Landrat Baselland): von 1983 bis 1991,marié(e),Capitaine,2.0,,,,,UDC,Union Démocratique du Centre,2311.0
146,false,,,,,SO,Soleure,Solothurn (SO),CN,Conseil national,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1945-08-01,,1995-12-03,Marguerite,f,152,Misteli,,,,,,,,,,,2312.0
147,false,,,,,TI,Tessin,Novazzano (TI),CE,Conseil des Etats,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1936-01-20,,1995-12-03,Giorgio,m,153,Morniroli,,,,,,,,,,,2340.0
148,false,,,,,AG,Argovie,Wohlen (AG),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1941-12-18,,1999-12-05,René,m,154,Moser,"Einwohnerrat von 1990 bis 1991, Grossrat von 1989 bis 1992",,,,,,,,FPS,Freiheits-Partei der Schweiz,2313.0
149,false,,,,,AG,Argovie,Wiliberg (AG),CN,Conseil national,1983-10-23,1983-11-28,1995-12-03,1983-11-28,1929-04-22,2002-04-21,1995-12-03,Reinhard,m,155,Müller,,,,,,,,,UDC,Union Démocratique du Centre,2123.0
150,false,"Präs. Schweiz. Stiftung für Landschaftsschutz und -pflege, Präs. Schweiz. Arbeitsgemeinschaft zur Eingliederung Behinderter",,,Soleure,ZH,Zurich,"Zurich (ZH),Flumenthal (SO)",CN,Conseil national,1995-12-04,1995-12-04,2003-11-30,1995-12-04,1944-12-31,,2003-11-30,Lili,f,156,Nabholz,,marié(e),,2.0,,,,,,,2124.0
151,false,,,,,VD,Vaud,Vuarrens (VD),CN,Conseil national,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1939-01-14,,1995-12-03,Jean-Marc,m,157,Narbel,,,,,,,,,,,2314.0
152,false,,VR SBB,,Liestal,BL,Bâle-Campagne,Pratteln (BL),CN,Conseil national,1995-10-22,1995-12-04,1998-03-31,1995-12-04,1929-10-10,2008-03-03,1998-03-31,Hans-Rudolf,m,158,Nebiker,,marié(e),Premier-lieutenant,6.0,,,,,UDC,Union Démocratique du Centre,2125.0
153,false,,,,,ZH,Zurich,Langnau im Emmental (BE),CN,Conseil national,1983-10-23,1983-11-28,1995-12-03,1983-11-28,1929-09-21,2003-10-11,1995-12-03,Willi,m,159,Neuenschwander,,,,,,,,,UDC,Union Démocratique du Centre,2126.0
154,false,,,,,SG,St-Gall,Balgach (SG),CN,Conseil national,1971-11-29,1971-11-29,1995-12-03,1971-11-29,1942-03-02,,1995-12-03,Edgar,m,160,Oehler,,,,,,,,,,,2130.0
155,false,,"Präsident der SPS-Fachkommission Wissenschaft, Forschung, Technologie",,Kreuzlingen,TG,Thurgovie,Kallern (AG),CE,Conseil des Etats,1987-12-10,1987-12-10,1999-12-05,1987-12-10,1941-05-06,2000-03-14,1999-12-05,Thomas,m,161,Onken,"Kantonsrat von 1972 bis 1987, seit 1991 Vizepräsident der Bundeshausfraktion",marié(e),Capitaine,2.0,,,,,PSS,Parti socialiste suisse,2229.0
156,false,,,,,VD,Vaud,Vufflens-le-Château (VD),CN,Conseil national,1983-10-23,1983-11-28,1995-12-03,1983-11-28,1931-11-06,2007-04-17,1995-12-03,André,m,162,Perey,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2135.0
157,false,,,,,GE,Genève,"Neuchâtel (NE),Couvet (NE)",CE,Conseil des Etats,1991-11-25,1991-11-25,1995-12-03,1991-11-25,1940-01-22,,1995-12-03,Gilles,m,163,Petitpierre,,,,,,,,,,,2136.0
158,false,"Président de l'Union des paysans fribourgeois depuis 1984, Président Lignum FR depuis 1994",,,Vuippens,FR,Fribourg,Vuippens (FR),CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1943-03-25,,1999-12-05,Jean-Nicolas,m,164,Philipona,"Executif communal de 1966 à 1986, Syndic de 1978 à 1896, Grand Conseil de 1976 à 1988",marié(e),,4.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2137.0
159,false,,,,Lausanne,VD,Vaud,"Villars-le-Comte (VD),Forel (Lavaux) (VD)",CN,Conseil national,1995-12-04,1995-12-04,1999-12-05,1995-12-04,1943-06-17,,1999-12-05,Philippe,m,165,Pidoux,"Conseiller communal de 1977 à 1983, Législatif cantonal, Député, 1982 - 1986, Exécutif cantonal, Conseiller d'Etat, 1986 - 1994",marié(e),Capitaine,2.0,,,,,PLR,PLR.Les Libéraux-Radicaux,2138.0
